index STRING_id
657 1257118.L8GHI6
658 1257118.L8GHI9
659 1257118.L8GHJ0
660 1257118.L8GHJ2
661 1257118.L8GHJ3
662 1257118.L8GHJ9
663 1257118.L8GHK0
664 1257118.L8GHK1
665 1257118.L8GHK3
666 1257118.L8GHK4
667 1257118.L8GHK5
668 1257118.L8GHK7
669 1257118.L8GHL0
670 1257118.L8GHL1
671 1257118.L8GHL2
672 1257118.L8GHL3
673 1257118.L8GHL8
674 1257118.L8GHM5
675 1257118.L8GHM7
676 1257118.L8GHN0
677 1257118.L8GHN2
678 1257118.L8GHN7
679 1257118.L8GHN8
680 1257118.L8GHP0
681 1257118.L8GHP3
682 1257118.L8GHP5
683 1257118.L8GHP6
684 1257118.L8GHP9
685 1257118.L8GHQ1
686 1257118.L8GHQ5
687 1257118.L8GHQ6
688 1257118.L8GHQ8
689 1257118.L8GHR0
690 1257118.L8GHR3
691 1257118.L8GHR7
692 1257118.L8GHR9
693 1257118.L8GHS3
694 1257118.L8GHS5
695 1257118.L8GHS9
696 1257118.L8GHT0
697 1257118.L8GHT1
698 1257118.L8GHT4
699 1257118.L8GHT9
700 1257118.L8GHU2
701 1257118.L8GHV0
702 1257118.L8GHV5
703 1257118.L8GHW2
704 1257118.L8GHW3
705 1257118.L8GHW4
706 1257118.L8GHW5
707 1257118.L8GHW7
708 1257118.L8GHW9
709 1257118.L8GHX0
710 1257118.L8GHX4
711 1257118.L8GHX9
712 1257118.L8GHY3
713 1257118.L8GHY5
714 1257118.L8GHY9
715 1257118.L8GHZ3
716 1257118.L8GHZ5
717 1257118.L8GHZ9
718 1257118.L8GI00
719 1257118.L8GI01
720 1257118.L8GI02
721 1257118.L8GI12
722 1257118.L8GI15
723 1257118.L8GI17
724 1257118.L8GI19
725 1257118.L8GI25
726 1257118.L8GI27
727 1257118.L8GI29
728 1257118.L8GI31
729 1257118.L8GI32
730 1257118.L8GI34
731 1257118.L8GI35
732 1257118.L8GI36
733 1257118.L8GI37
734 1257118.L8GI40
735 1257118.L8GI42
736 1257118.L8GI44
737 1257118.L8GI45
738 1257118.L8GI46
739 1257118.L8GI47
740 1257118.L8GI48
741 1257118.L8GI49
742 1257118.L8GI50
743 1257118.L8GI54
744 1257118.L8GI57
745 1257118.L8GI62
746 1257118.L8GI63
747 1257118.L8GI64
748 1257118.L8GI65
749 1257118.L8GI69
750 1257118.L8GI70
751 1257118.L8GI71
752 1257118.L8GI72
753 1257118.L8GI75
754 1257118.L8GI81
755 1257118.L8GI84
756 1257118.L8GI85
757 1257118.L8GI87
758 1257118.L8GI88
759 1257118.L8GI89
760 1257118.L8GI91
761 1257118.L8GI92
762 1257118.L8GI95
763 1257118.L8GI96
764 1257118.L8GI98
765 1257118.L8GIA0
766 1257118.L8GIA1
767 1257118.L8GIA4
768 1257118.L8GIA8
769 1257118.L8GIA9
770 1257118.L8GIB0
771 1257118.L8GIB1
772 1257118.L8GIB3
773 1257118.L8GIB5
774 1257118.L8GIB7
775 1257118.L8GIC4
776 1257118.L8GIC5
777 1257118.L8GIC6
778 1257118.L8GIC7
779 1257118.L8GIC8
780 1257118.L8GID0
781 1257118.L8GID2
782 1257118.L8GID4
783 1257118.L8GID5
784 1257118.L8GID6
785 1257118.L8GIE0
786 1257118.L8GIE1
787 1257118.L8GIE2
788 1257118.L8GIE4
789 1257118.L8GIE6
790 1257118.L8GIE8
791 1257118.L8GIE9
792 1257118.L8GIF0
793 1257118.L8GIF4
794 1257118.L8GIF7
